pm25,visibility,traffic,nox,action
23.68,10.0,27,18.87,0
49.58,10.0,26,26.46,0
22.02,10.0,40,0.92,0
30.71,7.0,48,9.99,0
17.58,10.0,30,0.56,0
42.36,10.0,26,17.39,0
46.8,10.0,29,10.36,0
68.45,5.0,45,64.01,0
10.54,10.0,60,0.92,0
9.25,10.0,41,3.7,0
57.72,10.0,24,3.88,0
63.27,10.0,26,6.48,0
48.28,10.0,21,31.08,0
48.1,10.0,25,45.32,0
53.46,2.0,40,98.6,1
26.27,10.0,26,24.05,0
127.1,10.0,15,66.42,1
3.33,16.0,36,1.48,0
9.8,10.0,37,0.18,0
4.26,10.0,39,9.99,0
12.02,9.0,49,0.56,0
8.06,10.0,35,0.67,0
21.09,10.0,40,16.46,0
29.97,9.0,32,28.68,0
81.58,10.0,39,55.5,1
52.72,9.0,42,69.19,0
68.45,10.0,37,46.44,0
106.19,10.0,19,72.7,1
36.26,10.0,44,84.54,0
22.2,10.0,30,2.4,0
27.01,10.0,50,1.11,0
12.4,10.0,47,0.37,0
9.72,10.0,49,1.08,0
7.77,10.0,49,0.0,0
89.65,10.0,35,21.91,1
52.91,10.0,40,75.48,0
97.12,10.0,17,83.99,1
38.48,10.0,28,4.44,0
71.04,10.0,17,26.46,0
8.14,10.0,33,2.22,0
40.33,10.0,43,1.48,0
25.16,10.0,41,120.06,0
54.39,6.0,36,38.66,0
66.97,10.0,32,52.17,0
1.48,10.0,43,0.18,0
12.4,10.0,39,0.18,0
9.06,10.0,29,5.0,0
52.17,10.0,19,79.74,0
59.57,10.0,27,2.78,0
42.55,5.0,39,93.24,0
16.1,7.0,51,26.64,0
93.42,10.0,25,4.07,1
11.84,10.0,45,1.3,0
17.58,10.0,38,31.82,0
43.66,10.0,34,52.91,0
53.28,10.0,27,27.01,0
34.78,5.0,27,20.16,0
3.88,10.0,22,0.74,0
43.84,10.0,29,42.18,0
7.03,9.0,34,0.37,0
49.02,10.0,27,3.7,0
18.32,10.0,55,0.0,0
9.06,10.0,42,4.62,0
46.62,8.0,31,26.64,0
39.22,10.0,19,60.68,0
34.6,10.0,26,48.66,0
6.48,10.0,38,0.0,0
21.83,10.0,34,1.66,0
54.39,10.0,37,36.82,0
59.02,10.0,30,57.35,0
69.0,7.0,37,85.28,0
3.7,16.0,42,12.21,0
24.79,10.0,42,2.96,0
39.59,10.0,23,47.54,0
24.42,10.0,48,0.0,0
25.34,10.0,38,23.12,0
92.87,10.0,18,45.32,1
18.5,10.0,14,0.37,0
7.77,10.0,29,0.37,0
3.88,10.0,22,0.92,0
25.72,10.0,10,13.69,0
21.46,10.0,13,14.06,0
37.92,4.0,37,73.08,1
6.1,10.0,34,1.11,0
27.75,5.0,43,4.44,0
12.12,10.0,48,0.36,0
13.5,10.0,36,11.28,0
19.42,6.0,19,52.72,0
3.88,10.0,14,1.48,0
55.87,10.0,33,35.89,0
12.76,10.0,37,12.58,0
17.76,10.0,47,1.11,0
62.16,10.0,44,24.24,0
53.65,10.0,21,44.77,0
14.49,10.0,44,2.15,0
19.42,10.0,28,28.3,0
63.46,8.0,40,51.06,0
11.47,10.0,38,0.37,0
37.92,8.0,33,2.96,0
10.92,10.0,25,1.85,0
5.18,10.0,34,1.48,0
75.67,10.0,20,20.16,1
7.4,5.0,25,2.59,0
29.97,10.0,27,0.92,0
16.46,9.0,39,2.59,0
40.33,10.0,15,25.16,0
67.34,4.0,28,3.52,1
15.36,10.0,24,1.11,0
7.03,10.0,14,0.56,0
27.38,10.0,34,1.66,0
25.72,10.0,35,4.26,0
41.07,10.0,20,0.56,0
1.66,24.0,37,6.66,0
30.16,10.0,26,0.18,0
70.67,6.0,24,1.85,0
67.16,10.0,25,74.56,0
323.94,6.0,27,91.76,1
44.96,10.0,24,7.4,0
7.03,10.0,40,0.74,0
10.73,10.0,34,3.14,0
9.06,9.0,41,12.95,0
99.53,10.0,23,29.6,1
8.14,9.0,49,2.78,0
12.95,10.0,24,5.92,0
50.32,10.0,24,47.73,0
10.73,10.0,34,3.14,0
31.26,10.0,48,14.43,0
23.68,10.0,37,1.3,0
9.99,9.0,43,0.92,0
14.98,7.0,40,30.71,0
7.96,10.0,36,15.17,0
46.06,6.0,35,59.57,0
18.87,0.0,41,5.18,1
11.1,10.0,43,1.48,0
25.34,10.0,31,0.92,0
9.99,10.0,48,12.58,0
19.98,10.0,18,5.92,0
23.68,10.0,28,1.3,0
9.25,10.0,42,0.92,0
9.25,10.0,49,13.88,0
54.58,6.0,42,61.42,0
6.1,10.0,43,5.36,0
43.84,10.0,26,5.36,0
24.98,10.0,21,25.9,0
62.72,10.0,30,42.0,0
23.31,10.0,36,3.14,0
14.24,10.0,33,34.22,0
20.54,9.0,46,0.56,0
17.2,2.0,40,2.59,1
53.1,4.0,41,2.96,1
54.76,4.0,41,2.04,1
20.72,10.0,47,1.3,0
11.84,10.0,40,7.96,0
31.64,10.0,27,22.76,0
28.86,10.0,39,5.0,0
70.11,9.0,28,40.15,0
5.51,9.0,69,0.73,0
213.68,1.8,18,72.89,1
234.4,9.0,34,149.66,1
56.06,6.0,19,146.15,0
28.12,10.0,12,66.23,0
48.1,7.0,43,40.15,0
59.02,10.0,29,9.25,0
31.64,10.0,27,22.76,0
14.43,10.0,37,13.88,0
44.77,10.0,29,67.34,0
66.23,10.0,30,10.92,0
1.11,10.0,49,5.55,0
14.8,10.0,33,5.55,0
17.58,10.0,36,0.0,0
82.32,2.0,18,40.7,1
8.14,10.0,27,13.14,0
15.36,7.0,37,2.78,0
15.36,10.0,37,15.72,0
97.68,10.0,29,71.41,1
13.14,10.0,27,1.66,0
28.12,10.0,38,1.48,0
54.2,10.0,27,5.36,0
11.1,7.0,44,9.99,0
26.27,10.0,32,33.3,0
54.58,0.2,42,40.7,1
13.5,10.0,19,0.92,0
4.44,10.0,25,0.37,0
41.07,10.0,38,59.02,0
4.08,10.0,28,0.17,0
48.66,8.0,19,1.3,0
5.55,9.0,41,10.36,0
5.92,24.0,43,0.0,0
52.17,10.0,22,2.04,0
11.47,10.0,32,2.04,0
69.74,19.0,28,98.98,0
13.5,24.0,48,0.0,0
25.72,10.0,22,27.01,0
10.92,10.0,32,10.54,0
6.84,10.0,27,7.58,0
27.75,10.0,22,9.62,0
53.1,10.0,30,15.17,0
16.28,10.0,29,1.3,0
30.34,9.0,46,8.32,0
12.21,10.0,31,0.37,0
23.12,10.0,31,7.77,0
80.1,10.0,32,12.21,1
66.42,5.0,40,66.42,0
10.18,10.0,60,1.3,0
15.54,2.0,40,3.33,1
50.14,10.0,23,2.78,0
80.29,10.0,36,6.48,1
55.87,10.0,22,25.9,0
38.11,10.0,16,27.56,0
34.97,1.8,39,42.92,1
32.01,8.0,18,20.35,0
110.63,10.0,16,57.35,1
3.7,24.0,37,1.3,0
11.1,0.0,42,0.18,1
3.52,2.0,43,4.44,1
10.36,10.0,50,0.56,0
6.04,10.0,31,0.5,0
16.84,10.0,37,16.46,0
22.76,10.0,32,22.02,0
37.56,10.0,44,20.54,0
34.41,10.0,44,31.26,0
54.39,10.0,36,37.56,0
40.33,10.0,37,9.62,0
26.27,10.0,40,55.87,0
14.62,10.0,26,1.3,0
5.55,9.0,47,1.48,0
16.65,10.0,46,0.92,0
17.82,10.0,47,0.72,0
11.84,9.0,48,0.0,0
86.55,10.0,35,19.9,1
73.63,3.0,40,63.08,1
93.98,10.0,16,90.84,1
41.26,10.0,32,5.74,0
102.49,10.0,14,19.06,1
8.32,10.0,33,2.04,0
48.84,10.0,30,1.3,0
25.53,10.0,35,120.44,0
54.76,10.0,21,24.24,0
83.62,10.0,31,33.67,1
1.3,10.0,39,0.18,0
12.02,10.0,37,0.18,0
13.32,10.0,28,4.81,0
48.66,10.0,22,71.22,0
48.66,10.0,24,2.96,0
64.01,10.0,31,66.04,0
22.2,10.0,44,20.35,0
64.01,10.0,21,4.44,0
11.66,10.0,43,1.3,0
15.36,10.0,42,19.06,0
26.27,10.0,26,37.56,0
69.19,10.0,34,42.0,0
19.06,6.0,25,17.2,0
3.14,10.0,27,1.11,0
48.84,10.0,28,53.28,0
7.77,10.0,35,0.18,0
34.41,10.0,26,5.36,0
23.12,10.0,54,0.0,0
17.94,9.0,40,3.7,0
61.24,10.0,25,26.27,0
46.06,10.0,18,54.94,0
24.24,10.0,29,67.34,0
9.8,10.0,36,0.0,0
32.38,10.0,32,2.59,0
12.95,10.0,30,26.46,0
75.11,10.0,28,56.98,1
64.56,7.0,34,82.88,0
4.62,6.4,42,5.55,0
11.84,10.0,41,5.0,0
31.64,10.0,20,34.04,0
17.76,10.0,47,0.0,0
21.46,10.0,38,22.76,0
142.08,10.0,20,49.95,1
19.24,10.0,17,0.37,0
6.29,10.0,21,0.37,0
7.03,10.0,20,0.92,0
20.54,10.0,11,8.14,0
24.42,10.0,16,24.24,0
21.64,10.0,38,33.12,0
2.4,10.0,41,0.92,0
24.98,10.0,34,5.74,0
7.96,10.0,43,0.54,0
9.25,10.0,37,7.4,0
28.3,6.0,20,56.42,0
9.06,10.0,36,7.03,0
67.9,10.0,22,53.46,0
12.21,10.0,37,7.58,0
21.46,10.0,54,0.92,0
58.28,10.0,40,24.79,0
97.31,10.0,20,75.67,1
8.05,10.0,42,3.04,0
23.68,10.0,38,23.5,0
58.46,4.8,42,64.38,1
9.8,0.0,41,0.18,1
64.38,10.0,31,5.36,0
12.58,10.0,23,2.59,0
5.0,10.0,41,2.22,0
68.64,10.0,22,20.54,0
11.28,10.0,27,4.07,0
25.72,10.0,20,0.56,0
33.48,10.0,36,3.7,0
53.84,10.0,27,21.46,0
65.31,6.0,26,6.29,0
19.98,9.0,29,1.66,0
6.29,10.0,14,0.74,0
39.22,10.0,40,1.48,0
47.18,10.0,30,21.64,0
40.88,10.0,18,1.66,0
4.81,24.0,44,25.16,0
17.94,2.0,41,0.18,1
49.21,7.0,26,3.33,0
21.46,10.0,37,28.86,0
284.35,10.0,21,79.0,1
35.52,10.0,29,11.1,0
9.62,10.0,38,0.56,0
12.76,10.0,38,7.22,0
12.4,2.0,41,16.65,1
104.34,10.0,32,32.74,1
9.25,9.0,48,3.52,0
36.26,10.0,42,4.07,0
57.16,10.0,25,43.84,0
12.76,10.0,38,7.22,0
29.97,10.0,41,20.35,0
39.59,10.0,37,1.66,0
8.14,10.0,37,0.56,0
9.06,10.0,46,17.02,0
25.9,10.0,35,25.16,0
37.56,10.0,30,63.64,0
38.48,2.0,40,10.36,1
7.77,10.0,38,2.04,0
44.77,10.0,28,2.22,0
22.2,10.0,32,47.36,0
33.3,10.0,29,5.92,0
22.76,10.0,25,3.52,0
9.62,10.0,49,0.56,0
16.84,10.0,39,62.53,0
76.96,8.0,43,86.95,1
5.0,9.0,48,6.48,0
38.48,10.0,25,7.03,0
32.56,10.0,19,28.12,0
54.94,10.0,30,45.51,0
33.3,10.0,35,5.92,0
29.04,10.0,34,43.48,0
12.95,10.0,47,0.56,0
19.06,0.0,42,4.81,1
46.25,10.0,39,2.78,0
66.6,6.0,44,2.59,0
13.69,10.0,47,2.04,0
19.24,10.0,35,24.24,0
40.52,10.0,35,24.42,0
25.34,2.0,42,10.18,1
74.92,10.0,25,37.92,0
7.53,10.0,50,0.73,0
198.5,1.8,22,72.7,1
109.7,10.0,39,105.64,1
71.96,6.0,19,181.48,0
37.18,10.0,12,139.86,0
7.58,10.0,42,33.85,0
65.68,10.0,20,17.2,0
40.52,10.0,35,24.42,0
20.35,10.0,38,29.23,0
74.74,10.0,32,101.2,0
55.32,5.0,23,12.4,0
0.74,4.0,65,3.88,1
13.14,10.0,34,7.58,0
12.76,10.0,39,0.0,0
62.53,10.0,21,67.34,0
14.24,10.0,23,12.58,0
25.9,10.0,33,5.36,0
43.1,10.0,34,34.41,0
61.05,8.0,29,35.34,0
5.92,5.0,30,1.48,0
31.08,10.0,39,2.04,0
44.77,10.0,24,12.21,0
9.06,10.0,33,9.06,0
21.83,10.0,35,12.58,0
59.76,0.2,42,30.52,1
10.36,10.0,14,1.48,0
8.51,10.0,25,0.74,0
37.56,10.0,36,55.13,0
7.14,9.0,29,0.0,0
60.5,10.0,18,1.66,0
8.14,10.0,35,8.32,0
13.32,10.0,46,0.0,0
76.96,10.0,23,1.3,1
10.36,10.0,42,2.4,0
57.35,10.0,38,87.5,0
14.24,19.0,45,0.0,0
23.5,10.0,20,27.2,0
8.32,10.0,27,11.47,0
7.77,10.0,41,7.77,0
25.72,10.0,25,5.92,0
19.06,10.0,32,12.21,0
11.28,10.0,28,1.3,0
40.33,10.0,33,4.26,0
11.1,10.0,26,0.18,0
24.24,10.0,38,8.88,0
71.22,9.0,30,10.73,0
71.41,5.0,44,79.36,0
14.98,10.0,51,3.52,0
17.58,5.0,40,4.81,0
36.26,10.0,19,3.88,0
103.23,8.0,23,19.8,1
72.52,10.0,26,29.97,0
37.74,10.0,24,20.16,0
31.26,10.0,38,31.64,0
40.88,10.0,24,24.24,0
143.0,10.0,17,84.18,1
4.07,24.0,37,0.74,0
9.44,0.0,41,0.37,1
3.52,10.0,42,2.96,0
9.8,10.0,46,0.56,0
10.57,10.0,29,1.01,0
17.94,10.0,39,14.43,0
30.52,10.0,30,22.57,0
34.41,10.0,41,24.42,0
18.32,10.0,35,31.82,0
51.98,10.0,29,40.15,0
35.7,10.0,41,26.46,0
29.97,10.0,36,67.34,0
20.35,10.0,19,2.22,0
4.44,10.0,39,1.85,0
10.54,10.0,40,0.18,0
9.54,10.0,45,1.62,0
9.8,10.0,50,0.0,0
52.95,10.0,39,8.22,0
56.06,5.0,43,58.83,0
145.6,10.0,15,123.02,1
56.42,10.0,33,3.52,0
32.01,10.0,27,8.88,0
6.29,10.0,39,2.04,0
46.99,10.0,32,1.66,0
15.17,4.0,41,67.16,1
67.53,10.0,20,34.22,0
75.3,10.0,28,22.94,1
1.66,10.0,43,0.18,0
8.32,10.0,40,0.56,0
21.83,10.0,35,9.06,0
54.94,10.0,30,64.75,0
42.18,10.0,24,3.33,0
28.3,10.0,30,58.64,0
27.94,10.0,41,24.24,0
78.26,10.0,25,3.88,1
6.1,10.0,46,1.85,0
17.58,10.0,33,49.4,0
23.31,10.0,31,25.34,0
73.63,10.0,24,17.58,0
23.86,5.0,24,21.64,0
8.7,10.0,21,1.11,0
64.01,10.0,23,76.04,0
7.22,10.0,32,0.37,0
43.84,10.0,25,4.81,0
25.34,10.0,55,0.0,0
10.73,10.0,41,5.0,0
58.28,10.0,41,31.08,0
30.34,10.0,19,36.08,0
19.8,10.0,24,59.2,0
8.51,10.0,38,0.0,0
39.59,10.0,30,2.4,0
24.98,10.0,29,38.85,0
73.63,10.0,23,89.36,0
89.54,7.0,37,112.3,1
8.51,2.0,43,15.72,1
10.54,10.0,46,5.0,0
26.46,7.0,22,39.96,0
20.54,10.0,46,0.0,0
19.98,10.0,40,17.76,0
100.08,10.0,16,34.41,1
24.6,10.0,12,0.37,0
9.25,10.0,18,0.37,0
11.66,10.0,19,1.11,0
11.66,10.0,14,6.48,0
27.75,10.0,27,10.73,0
11.84,10.0,39,54.2,0
4.62,10.0,38,0.56,0
30.9,10.0,36,5.74,0
14.11,10.0,48,0.36,0
8.32,10.0,43,7.4,0
24.42,10.0,16,59.76,0
7.03,10.0,38,2.22,0
70.11,7.0,36,55.87,0
14.62,10.0,29,15.72,0
9.25,9.0,52,1.48,0
60.5,10.0,35,39.96,0
69.0,10.0,21,53.46,0
25.23,10.0,46,2.33,0
30.71,10.0,29,46.8,0
51.8,4.5,49,57.9,1
8.14,0.0,41,0.18,1
40.15,9.0,30,4.81,0
5.18,10.0,23,1.48,0
4.81,10.0,31,1.66,0
51.06,10.0,25,13.14,0
16.28,5.0,34,4.44,0
38.48,10.0,30,0.74,0
10.92,10.0,33,2.59,0
43.84,10.0,31,42.36,0
51.43,6.0,23,2.96,0
19.24,9.0,31,1.66,0
11.1,10.0,13,0.74,0
46.99,10.0,34,1.48,0
48.1,10.0,29,12.76,0
34.22,10.0,19,0.74,0
2.22,6.4,51,8.88,0
26.64,9.0,29,0.18,0
62.72,10.0,19,2.22,0
27.75,10.0,26,31.08,0
223.11,10.0,30,80.47,1
28.49,2.0,42,13.32,1
5.92,10.0,36,0.56,0
13.88,10.0,37,3.14,0
5.92,9.0,41,14.8,0
76.59,8.0,32,28.86,1
3.88,10.0,45,4.62,0
14.98,10.0,37,4.81,0
69.38,10.0,23,61.6,0
13.88,10.0,38,3.14,0
48.1,5.0,45,45.7,0
36.26,10.0,34,1.3,0
25.9,10.0,36,0.37,0
4.26,7.0,46,16.65,0
13.5,10.0,35,10.18,0
45.88,10.0,27,85.47,0
24.98,0.0,41,5.55,1
9.25,10.0,36,2.96,0
25.34,10.0,31,0.92,0
11.66,4.3,46,17.58,1
13.69,9.0,29,3.33,0
25.53,10.0,24,1.11,0
7.96,10.0,43,0.74,0
8.7,10.0,42,20.35,0
80.29,9.0,41,104.9,1
14.8,10.0,38,4.81,0
51.98,10.0,28,4.07,0
39.96,10.0,24,54.2,0
64.75,10.0,35,57.54,0
28.3,10.0,40,3.88,0
26.64,10.0,27,69.74,0
28.49,10.0,41,0.56,0
7.03,10.0,41,3.33,0
40.7,10.0,42,2.59,0
82.51,10.0,27,2.04,1
11.84,10.0,44,2.4,0
29.78,10.0,43,14.43,0
33.12,10.0,43,23.5,0
9.8,2.0,42,4.44,1
67.9,10.0,18,37.74,0
9.36,10.0,59,1.1,0
192.96,1.9,17,73.82,1
116.36,10.0,32,112.66,1
116.74,10.0,17,221.26,1
65.68,10.0,26,107.48,0
27.94,10.0,38,77.33,0
17.94,10.0,31,20.35,0
33.12,10.0,43,23.5,0
7.22,10.0,36,10.73,0
47.73,10.0,33,90.28,0
23.68,7.0,33,17.94,0
2.22,4.1,44,8.88,1
14.24,9.0,30,5.18,0
18.5,10.0,39,0.0,0
101.2,10.0,14,91.76,1
19.98,10.0,24,19.06,0
28.49,9.0,34,3.7,0
33.67,10.0,34,23.12,0
25.34,8.0,38,18.68,0
12.21,10.0,24,1.11,0
22.2,10.0,40,1.11,0
26.64,10.0,22,5.92,0
21.28,10.0,39,21.46,0
22.38,10.0,31,22.2,0
48.47,10.0,42,35.34,0
4.07,10.0,20,0.74,0
12.02,10.0,23,0.56,0
79.0,9.0,32,67.53,1
12.75,10.0,32,0.17,0
50.69,8.0,20,1.48,0
9.06,10.0,47,13.88,0
7.03,24.0,41,0.0,0
54.02,10.0,23,1.66,0
14.06,10.0,42,1.66,0
73.26,19.0,21,89.54,0
9.8,24.0,50,0.0,0
22.76,9.0,40,40.88,0
11.28,10.0,19,17.76,0
5.92,10.0,33,9.06,0
16.46,10.0,21,8.88,0
32.38,10.0,26,17.94,0
12.58,10.0,39,1.85,0
26.82,10.0,29,4.62,0
8.7,10.0,17,0.37,0
23.31,10.0,37,12.4,0
72.52,10.0,28,8.32,0
12.95,10.0,45,40.52,0
5.55,10.0,41,1.48,0
14.24,10.0,39,2.96,0
47.73,8.0,23,3.88,0
64.01,10.0,30,7.4,0
48.28,10.0,27,20.72,0
34.78,10.0,36,19.98,0
46.25,10.0,39,96.2,0
34.22,10.0,23,24.42,0
77.89,10.0,18,77.14,1
4.07,23.0,32,2.04,0
14.24,2.0,39,0.18,1
4.81,10.0,44,3.33,0
11.47,10.0,40,0.74,0
13.09,10.0,24,0.84,0
19.24,10.0,41,14.24,0
34.22,9.0,46,31.45,0
55.5,10.0,30,30.71,0
24.6,10.0,41,36.26,0
51.8,10.0,21,65.86,0
20.35,10.0,37,14.8,0
74.0,10.0,27,112.48,0
35.7,10.0,27,1.3,0
6.84,10.0,43,1.11,0
27.75,10.0,42,0.18,0
21.42,9.0,42,1.26,0
10.73,10.0,50,0.0,0
67.56,10.0,33,14.97,0
26.08,10.0,50,55.68,0
114.52,10.0,17,120.99,1
58.28,10.0,34,4.62,0
83.99,10.0,28,22.57,1
4.81,10.0,43,2.22,0
32.56,5.0,37,1.48,0
36.63,8.0,36,135.79,0
88.8,10.0,23,49.76,1
62.72,8.0,32,19.61,0
2.22,9.0,37,0.18,0
12.21,10.0,41,0.37,0
18.68,10.0,36,11.84,0
62.72,10.0,25,78.62,0
66.6,10.0,27,3.14,0
29.42,10.0,36,112.3,0
24.24,10.0,41,19.8,0
132.28,10.0,27,3.7,1
5.36,10.0,45,1.85,0
22.02,5.0,44,56.24,0
54.02,10.0,34,32.74,0
44.03,10.0,25,38.85,0
40.52,10.0,25,26.64,0
7.4,10.0,19,1.11,0
55.5,10.0,26,70.86,0
8.32,10.0,33,0.37,0
33.67,10.0,26,5.18,0
28.12,10.0,60,0.0,0
15.36,10.0,43,4.44,0
36.08,10.0,37,24.42,0
54.2,10.0,19,75.48,0
23.12,10.0,23,79.18,0
5.92,10.0,41,0.0,0
30.9,10.0,20,1.66,0
28.12,10.0,32,54.2,0
60.12,10.0,28,66.6,0
17.94,10.0,44,50.32,0
4.07,8.0,51,3.14,0
13.69,8.0,45,5.0,0
38.48,5.0,27,45.88,0
11.66,10.0,44,0.0,0
24.42,10.0,38,16.65,0
74.37,10.0,20,34.41,0
22.76,10.0,12,0.37,0
17.2,10.0,17,0.92,0
11.66,10.0,18,1.11,0
12.02,10.0,10,12.21,0
21.64,10.0,33,12.95,0
20.16,10.0,43,74.18,0
3.33,5.0,35,2.04,0
24.42,10.0,31,4.62,0
19.72,10.0,48,0.36,0
5.55,10.0,39,8.32,0
23.68,3.5,30,75.48,1
8.32,9.0,41,1.85,0
60.68,10.0,34,39.59,0
2.96,10.0,44,2.4,0
11.28,10.0,40,1.66,0
70.3,10.0,30,42.36,0
65.68,10.0,20,49.58,0
25.4,10.0,47,2.15,0
31.26,10.0,30,43.48,0
19.42,10.0,45,51.98,0
2.4,0.0,42,0.18,1
34.41,6.0,35,3.14,0
7.58,10.0,25,2.4,0
6.66,10.0,31,1.66,0
36.44,8.0,42,13.69,0
14.06,10.0,39,4.26,0
36.44,10.0,32,0.56,0
17.39,10.0,34,2.59,0
31.82,6.0,39,47.18,0
50.88,6.0,23,2.96,0
18.13,10.0,25,1.11,0
46.8,10.0,17,2.22,0
34.41,10.0,32,1.3,0
41.62,10.0,26,10.18,0
35.52,10.0,19,0.92,0
0.56,24.0,52,3.14,0
23.12,10.0,27,0.18,0
51.98,10.0,24,2.22,0
33.67,10.0,26,50.88,0
209.42,8.0,23,70.86,1
23.68,2.0,40,13.88,1
12.4,9.0,36,0.56,0
37.0,7.0,31,4.07,0
8.14,9.0,41,27.2,0
64.56,6.0,38,15.72,0
10.18,8.0,44,3.88,0
18.13,10.0,29,14.24,0
61.24,1.2,42,49.76,1
37.0,7.0,31,4.07,0
51.98,10.0,39,65.86,0
37.74,10.0,34,1.48,0
27.01,10.0,41,0.37,0
8.32,8.0,41,21.09,0
13.88,10.0,37,18.5,0
40.7,6.0,33,74.37,0
22.94,0.0,40,5.36,1
14.62,10.0,34,1.3,0
54.94,10.0,34,1.3,0
17.39,10.0,50,25.72,0
2.59,10.0,36,2.78,0
24.05,10.0,25,1.11,0
7.4,10.0,48,0.56,0
10.36,10.0,47,29.23,0
19.24,10.0,48,50.88,0
13.88,10.0,38,3.7,0
33.12,9.0,34,3.7,0
34.97,10.0,23,32.01,0
60.31,7.0,39,52.36,0
27.56,8.0,37,3.88,0
20.72,10.0,30,66.42,0
13.88,10.0,48,0.56,0
8.32,10.0,38,2.4,0
50.5,10.0,38,2.96,0
86.76,6.0,39,2.22,1
10.36,8.0,45,2.4,0
7.58,10.0,40,5.18,0
30.16,10.0,31,30.9,0
8.32,10.0,40,4.26,0
61.98,10.0,19,32.56,0
13.04,6.0,68,0.73,0
252.34,2.8,16,105.45,1
135.24,10.0,34,116.0,1
88.8,5.0,28,178.71,1
55.87,10.0,30,98.6,0
42.92,10.0,37,92.68,0
17.39,10.0,24,20.16,0
30.16,10.0,31,30.9,0
14.06,10.0,38,14.98,0
69.56,10.0,32,76.4,0
26.27,5.0,24,37.0,0
3.88,10.0,43,12.4,0
14.06,10.0,30,4.07,0
18.68,10.0,42,0.0,0
88.8,10.0,15,39.03,1
25.53,10.0,27,23.68,0
36.08,10.0,34,2.96,0
61.6,3.9,42,40.52,1
23.31,10.0,35,16.28,0
8.51,9.0,28,3.7,0
27.01,10.0,43,1.11,0
29.23,10.0,21,5.74,0
13.32,0.0,40,34.04,1
23.12,10.0,37,21.64,0
13.32,10.0,48,23.31,0
11.84,10.0,20,1.11,0
9.62,10.0,21,0.56,0
40.52,10.0,33,57.54,0
23.12,10.0,38,0.17,0
37.18,8.0,19,1.66,0
7.96,10.0,43,29.42,0
3.7,24.0,42,0.18,0
21.09,10.0,20,2.04,0
14.06,10.0,41,1.66,0
72.7,19.0,23,90.84,0
10.54,24.0,44,0.0,0
28.68,9.0,30,21.83,0
17.2,10.0,36,14.43,0
17.02,10.0,23,21.64,0
15.54,10.0,18,9.8,0
20.9,10.0,24,13.5,0
12.95,10.0,41,1.85,0
35.89,8.0,31,5.18,0
4.81,10.0,12,0.56,0
49.58,10.0,23,20.35,0
78.44,7.0,19,7.77,1
14.62,10.0,44,51.06,0
10.36,10.0,39,1.66,0
14.98,10.0,38,3.33,0
29.04,8.0,18,3.88,0
58.83,10.0,35,9.8,0
37.37,10.0,20,20.9,0
31.82,10.0,32,29.6,0
16.28,0.4,39,54.2,1
27.2,10.0,16,24.24,0
62.53,10.0,14,51.98,0
4.62,23.0,32,0.92,0
18.13,9.0,42,0.37,0
9.99,10.0,40,2.59,0
9.44,10.0,46,0.92,0
3.02,10.0,35,0.5,0
16.65,10.0,40,13.32,0
22.2,10.0,37,24.6,0
156.88,5.0,39,55.87,1
18.68,10.0,33,26.27,0
76.22,10.0,25,138.38,1
42.74,3.0,42,41.07,1
83.99,10.0,39,106.0,1
29.6,10.0,29,2.78,0
14.62,10.0,46,1.11,0
24.79,10.0,45,0.18,0
15.84,10.0,46,1.08,0
10.92,10.0,52,0.0,0
32.14,8.0,46,18.99,0
15.72,10.0,49,43.66,0
88.24,10.0,14,136.72,1
36.63,10.0,45,2.4,0
52.54,5.0,44,25.72,0
4.44,10.0,41,3.52,0
31.26,10.0,32,1.66,0
27.94,6.0,34,78.81,0
45.88,7.0,36,29.6,0
76.78,10.0,33,34.78,1
1.66,10.0,42,0.0,0
19.24,10.0,40,0.37,0
15.17,10.0,32,10.36,0
77.33,10.0,30,102.86,1
45.51,10.0,27,2.78,0
32.38,10.0,32,90.65,0
32.74,7.0,38,23.86,0
115.07,10.0,28,3.88,1
5.92,10.0,41,1.85,0
17.39,10.0,42,39.22,0
28.68,10.0,38,26.82,0
40.33,10.0,24,39.22,0
14.8,5.0,16,14.98,0
9.25,10.0,18,1.11,0
54.94,10.0,28,80.84,0
8.14,10.0,32,0.56,0
48.66,10.0,27,5.0,0
22.76,10.0,55,0.0,0
6.84,10.0,43,5.18,0
12.95,10.0,37,11.1,0
106.93,7.0,26,77.89,1
23.68,10.0,37,93.61,0
10.36,10.0,42,0.0,0
40.88,10.0,33,2.22,0
26.27,10.0,29,38.85,0
70.48,10.0,26,72.15,0
22.2,10.0,46,38.66,0
2.59,16.0,42,2.96,0
13.5,10.0,38,3.14,0
33.67,5.0,19,49.58,0
15.36,10.0,42,0.0,0
8.51,2.0,40,14.06,1
206.83,10.0,31,54.94,1
19.8,10.0,11,0.37,0
30.9,10.0,14,0.74,0
12.95,10.0,25,0.92,0
68.08,10.0,11,13.5,0
20.16,10.0,26,21.64,0
19.61,10.0,29,78.62,0
2.78,2.0,42,1.66,1
23.12,10.0,32,5.0,0
26.95,10.0,41,0.36,0
14.43,10.0,34,22.38,0
26.82,6.0,30,76.04,0
10.36,10.0,38,3.7,0
37.37,7.0,36,22.76,0
4.44,10.0,29,2.59,0
17.76,10.0,51,1.11,0
71.04,7.0,46,39.22,0
